CUPS,AÑO,MES,DIA,HORA,CONSUMO
10,2022,10,5,6,0.05
10,2022,10,5,7,0.053
10,2022,10,5,8,0.044
10,2022,10,5,9,0.058
10,2022,10,5,10,1.036
10,2022,10,5,11,0.455
10,2022,10,5,12,0.039
10,2022,10,5,13,0.045
10,2022,10,5,14,0.035
10,2022,10,5,15,0.037
10,2022,10,5,16,0.05
10,2022,10,5,17,0.036
10,2022,10,5,18,0.039
10,2022,10,5,19,0.05
10,2022,10,5,20,0.063
10,2022,10,5,21,0.101
10,2022,10,5,22,0.128
10,2022,10,5,23,0.309
10,2022,10,5,24,0.184
10,2022,10,6,1,0.169
10,2022,10,6,2,0.088
10,2022,10,6,3,0.084
10,2022,10,6,4,0.069
10,2022,10,6,5,0.073
10,2022,10,6,6,0.079
10,2022,10,6,7,1.624
10,2022,10,6,8,1.016
10,2022,10,6,9,0.1
10,2022,10,6,10,0.038
10,2022,10,6,11,0.038
10,2022,10,6,12,0.049
10,2022,10,6,13,0.04
10,2022,10,6,14,0.037
10,2022,10,6,15,0.046
10,2022,10,6,16,0.043
10,2022,10,6,17,0.037
10,2022,10,6,18,0.048
10,2022,10,6,19,0.081
10,2022,10,6,20,0.127
10,2022,10,6,21,0.143
10,2022,10,6,22,0.115
10,2022,10,6,23,0.084
10,2022,10,6,24,0.163
10,2022,10,7,1,0.096
10,2022,10,7,2,0.079
10,2022,10,7,3,0.071
10,2022,10,7,4,0.068
10,2022,10,7,5,0.082
10,2022,10,7,6,0.067
10,2022,10,7,7,0.067
10,2022,10,7,8,0.082
10,2022,10,7,9,0.103
10,2022,10,7,10,0.112
10,2022,10,7,11,1.494
10,2022,10,7,12,1.163
10,2022,10,7,13,0.076
10,2022,10,7,14,0.087
10,2022,10,7,15,0.073
10,2022,10,7,16,0.081
10,2022,10,7,17,0.082
10,2022,10,7,18,0.074
10,2022,10,7,19,0.084
10,2022,10,7,20,0.128
10,2022,10,7,21,0.129
10,2022,10,7,22,0.092
10,2022,10,7,23,0.161
10,2022,10,7,24,0.118
10,2022,10,8,1,0.131
10,2022,10,8,2,0.086
10,2022,10,8,3,0.065
10,2022,10,8,4,0.057
10,2022,10,8,5,0.054
10,2022,10,8,6,0.066
10,2022,10,8,7,0.047
10,2022,10,8,8,0.051
10,2022,10,8,9,0.06
10,2022,10,8,10,1.763
10,2022,10,8,11,0.608
10,2022,10,8,12,0.057
10,2022,10,8,13,0.049
10,2022,10,8,14,0.055
10,2022,10,8,15,0.055
10,2022,10,8,16,0.048
10,2022,10,8,17,0.058
10,2022,10,8,18,0.056
10,2022,10,8,19,0.048
10,2022,10,8,20,0.067
10,2022,10,8,21,0.049
10,2022,10,8,22,0.057
10,2022,10,8,23,0.06
10,2022,10,8,24,0.049
10,2022,10,9,1,0.058
10,2022,10,9,2,0.054
10,2022,10,9,3,0.047
10,2022,10,9,4,0.059
10,2022,10,9,5,0.052
10,2022,10,9,6,0.048
10,2022,10,9,7,0.058
10,2022,10,9,8,0.051
10,2022,10,9,9,0.047
10,2022,10,9,10,0.058
10,2022,10,9,11,0.052
10,2022,10,9,12,0.047
10,2022,10,9,13,0.056
10,2022,10,9,14,0.053
10,2022,10,9,15,0.755
10,2022,10,9,16,0.08
10,2022,10,9,17,1.337
10,2022,10,9,18,0.511
10,2022,10,9,19,0.457
10,2022,10,9,20,0.145
10,2022,10,9,21,0.103
10,2022,10,9,22,0.28
10,2022,10,9,23,0.167
10,2022,10,9,24,0.054
10,2022,10,10,1,0.066
10,2022,10,10,2,0.054
10,2022,10,10,3,0.048
10,2022,10,10,4,0.062
10,2022,10,10,5,0.046
10,2022,10,10,6,0.047
10,2022,10,10,7,0.06
10,2022,10,10,8,0.046
10,2022,10,10,9,0.518
10,2022,10,10,10,0.049
10,2022,10,10,11,0.039
10,2022,10,10,12,0.036
10,2022,10,10,13,0.044
10,2022,10,10,14,0.043
10,2022,10,10,15,0.037
10,2022,10,10,16,0.038
10,2022,10,10,17,0.049
10,2022,10,10,18,0.036
10,2022,10,10,19,0.036
10,2022,10,10,20,0.092
10,2022,10,10,21,0.09
10,2022,10,10,22,0.047
10,2022,10,10,23,0.336
10,2022,10,10,24,0.102
10,2022,10,11,1,0.067
10,2022,10,11,2,0.053
10,2022,10,11,3,0.048
10,2022,10,11,4,0.059
10,2022,10,11,5,0.049
10,2022,10,11,6,0.046
10,2022,10,11,7,0.697
10,2022,10,11,8,0.058
10,2022,10,11,9,0.252
10,2022,10,11,10,2.088
10,2022,10,11,11,0.179
10,2022,10,11,12,0.046
10,2022,10,11,13,0.035
10,2022,10,11,14,0.036
10,2022,10,11,15,0.041
10,2022,10,11,16,0.193
10,2022,10,11,17,0.751
10,2022,10,11,18,0.101
10,2022,10,11,19,0.162
10,2022,10,11,20,0.037
10,2022,10,11,21,0.153
10,2022,10,11,22,0.087
10,2022,10,11,23,0.08
10,2022,10,11,24,0.093
10,2022,10,12,1,0.076
10,2022,10,12,2,0.061
10,2022,10,12,3,0.068
10,2022,10,12,4,0.061
10,2022,10,12,5,0.06
10,2022,10,12,6,0.069
10,2022,10,12,7,0.056
10,2022,10,12,8,0.053
10,2022,10,12,9,0.059
10,2022,10,12,10,0.061
10,2022,10,12,11,0.052
10,2022,10,12,12,0.778
10,2022,10,12,13,0.948
10,2022,10,12,14,0.126
10,2022,10,12,15,0.561
10,2022,10,12,16,0.123
10,2022,10,12,17,1.675
10,2022,10,12,18,2.099
10,2022,10,12,19,0.418
10,2022,10,12,20,0.108
10,2022,10,12,21,0.054
10,2022,10,12,22,0.105
10,2022,10,12,23,0.563
10,2022,10,12,24,2.04
10,2022,10,13,1,0.046
10,2022,10,13,2,0.038
10,2022,10,13,3,0.048
10,2022,10,13,4,0.039
10,2022,10,13,5,0.036
10,2022,10,13,6,0.043
10,2022,10,13,7,0.042
10,2022,10,13,8,0.035
10,2022,10,13,9,0.037
10,2022,10,13,10,1.069
10,2022,10,13,11,1.19
10,2022,10,13,12,0.066
10,2022,10,13,13,0.055
10,2022,10,13,14,0.044
10,2022,10,13,15,0.038
10,2022,10,13,16,0.04
10,2022,10,13,17,0.051
10,2022,10,13,18,0.039
10,2022,10,13,19,0.039
10,2022,10,13,20,0.052
10,2022,10,13,21,0.095
10,2022,10,13,22,0.103
10,2022,10,13,23,0.325
10,2022,10,13,24,0.159
10,2022,10,14,1,0.523
10,2022,10,14,2,0.499
10,2022,10,14,3,0.087
10,2022,10,14,4,0.083
10,2022,10,14,5,0.096
10,2022,10,14,6,0.07
10,2022,10,14,7,0.798
10,2022,10,14,8,0.083
10,2022,10,14,9,0.12
10,2022,10,14,10,1.117
10,2022,10,14,11,0.075
10,2022,10,14,12,0.157
10,2022,10,14,13,0.139
10,2022,10,14,14,0.142
10,2022,10,14,15,0.294
10,2022,10,14,16,0.147
10,2022,10,14,17,0.124
10,2022,10,14,18,0.129
10,2022,10,14,19,0.13
10,2022,10,14,20,0.059
10,2022,10,14,21,0.151
10,2022,10,14,22,0.204
10,2022,10,14,23,0.112
10,2022,10,14,24,0.113
10,2022,10,15,1,0.068
10,2022,10,15,2,0.044
10,2022,10,15,3,0.045
10,2022,10,15,4,0.058
10,2022,10,15,5,0.044
10,2022,10,15,6,0.044
10,2022,10,15,7,0.667
10,2022,10,15,8,0.044
10,2022,10,15,9,0.044
10,2022,10,15,10,0.057
10,2022,10,15,11,0.046
10,2022,10,15,12,0.08
10,2022,10,15,13,0.914
10,2022,10,15,14,0.163
10,2022,10,15,15,0.706
10,2022,10,15,16,0.13
10,2022,10,15,17,0.292
10,2022,10,15,18,0.091
10,2022,10,15,19,0.07
10,2022,10,15,20,0.078
10,2022,10,15,21,0.082
10,2022,10,15,22,0.52
10,2022,10,15,23,0.46
10,2022,10,15,24,0.267
10,2022,10,16,1,0.372
10,2022,10,16,2,0.038
10,2022,10,16,3,0.041
10,2022,10,16,4,0.049
10,2022,10,16,5,0.034
10,2022,10,16,6,0.034
10,2022,10,16,7,0.046
10,2022,10,16,8,0.034
10,2022,10,16,9,0.033
10,2022,10,16,10,0.041
10,2022,10,16,11,0.071
10,2022,10,16,12,0.422
10,2022,10,16,13,1.389
10,2022,10,16,14,1.803
10,2022,10,16,15,0.374
10,2022,10,16,16,0.119
10,2022,10,16,17,0.064
10,2022,10,16,18,0.069
10,2022,10,16,19,0.043
10,2022,10,16,20,0.049
10,2022,10,16,21,0.052
10,2022,10,16,22,0.043
10,2022,10,16,23,0.104
10,2022,10,16,24,0.17
10,2022,10,17,1,0.084
10,2022,10,17,2,0.084
10,2022,10,17,3,0.071
10,2022,10,17,4,0.066
10,2022,10,17,5,0.068
10,2022,10,17,6,0.073
10,2022,10,17,7,0.064
10,2022,10,17,8,0.063
10,2022,10,17,9,0.073
10,2022,10,17,10,0.614
10,2022,10,17,11,0.115
10,2022,10,17,12,0.035
10,2022,10,17,13,0.044
10,2022,10,17,14,0.04
10,2022,10,17,15,0.035
10,2022,10,17,16,0.034
10,2022,10,17,17,0.048
10,2022,10,17,18,0.036
10,2022,10,17,19,0.037
10,2022,10,17,20,0.122
10,2022,10,17,21,0.111
10,2022,10,17,22,0.375
10,2022,10,17,23,0.193
10,2022,10,17,24,0.127
10,2022,10,18,1,0.052
10,2022,10,18,2,0.062
10,2022,10,18,3,0.046
10,2022,10,18,4,0.043
10,2022,10,18,5,0.042
10,2022,10,18,6,0.055
10,2022,10,18,7,0.669
10,2022,10,18,8,0.042
10,2022,10,18,9,0.075
10,2022,10,18,10,0.093
10,2022,10,18,11,0.064
10,2022,10,18,12,0.044
10,2022,10,18,13,0.043
10,2022,10,18,14,0.051
10,2022,10,18,15,0.051
10,2022,10,18,16,0.045
10,2022,10,18,17,0.044
10,2022,10,18,18,0.05
10,2022,10,18,19,0.053
10,2022,10,18,20,0.228
10,2022,10,18,21,0.861
10,2022,10,18,22,1.12
10,2022,10,18,23,0.255
10,2022,10,18,24,0.14
10,2022,10,19,1,0.061
10,2022,10,19,2,0.058
10,2022,10,19,3,0.06
10,2022,10,19,4,0.061
10,2022,10,19,5,0.053
10,2022,10,19,6,0.036
10,2022,10,19,7,0.0
10,2022,10,19,8,0.0
10,2022,10,19,9,0.681
10,2022,10,19,10,1.807
10,2022,10,19,11,0.094
10,2022,10,19,12,0.078
10,2022,10,19,13,0.121
10,2022,10,19,14,1.225
10,2022,10,19,15,0.485
10,2022,10,19,16,0.412
10,2022,10,19,17,0.085
10,2022,10,19,18,0.089
10,2022,10,19,19,0.06
10,2022,10,19,20,0.074
10,2022,10,19,21,0.091
10,2022,10,19,22,0.109
10,2022,10,19,23,0.421
10,2022,10,19,24,0.125
10,2022,10,20,1,0.303
10,2022,10,20,2,0.045
10,2022,10,20,3,0.044
10,2022,10,20,4,0.037
10,2022,10,20,5,0.04
10,2022,10,20,6,0.057
10,2022,10,20,7,1.558
10,2022,10,20,8,0.9
10,2022,10,20,9,1.557
10,2022,10,20,10,1.083
10,2022,10,20,11,0.035
10,2022,10,20,12,0.035
10,2022,10,20,13,0.036
10,2022,10,20,14,0.047
10,2022,10,20,15,0.038
10,2022,10,20,16,0.035
10,2022,10,20,17,0.036
10,2022,10,20,18,0.046
10,2022,10,20,19,0.039
10,2022,10,20,20,0.088
10,2022,10,20,21,0.909
10,2022,10,20,22,0.821
10,2022,10,20,23,1.518
10,2022,10,20,24,1.234
10,2022,10,21,1,0.12
10,2022,10,21,2,0.095
10,2022,10,21,3,0.074
10,2022,10,21,4,0.055
10,2022,10,21,5,0.044
10,2022,10,21,6,0.044
10,2022,10,21,7,0.048
10,2022,10,21,8,0.061
10,2022,10,21,9,0.103
10,2022,10,21,10,0.128
10,2022,10,21,11,0.176
10,2022,10,21,12,0.237
10,2022,10,21,13,0.152
10,2022,10,21,14,1.573
10,2022,10,21,15,1.362
10,2022,10,21,16,0.115
10,2022,10,21,17,0.108
10,2022,10,21,18,0.155
10,2022,10,21,19,0.166
10,2022,10,21,20,0.164
10,2022,10,21,21,1.356
10,2022,10,21,22,2.094
10,2022,10,21,23,0.641
10,2022,10,21,24,0.103
10,2022,10,22,1,0.151
10,2022,10,22,2,0.098
10,2022,10,22,3,0.105
10,2022,10,22,4,0.102
10,2022,10,22,5,0.092
10,2022,10,22,6,0.101
10,2022,10,22,7,0.06
10,2022,10,22,8,0.043
10,2022,10,22,9,0.049
10,2022,10,22,10,0.056
10,2022,10,22,11,0.618
10,2022,10,22,12,0.076
10,2022,10,22,13,1.949
10,2022,10,22,14,0.632
10,2022,10,22,15,1.35
10,2022,10,22,16,0.185
10,2022,10,22,17,1.958
10,2022,10,22,18,2.237
10,2022,10,22,19,1.93
10,2022,10,22,20,0.252
10,2022,10,22,21,0.258
10,2022,10,22,22,0.304
10,2022,10,22,23,1.601
10,2022,10,22,24,0.348
10,2022,10,23,1,0.307
10,2022,10,23,2,0.273
10,2022,10,23,3,0.283
10,2022,10,23,4,0.207
10,2022,10,23,5,0.053
10,2022,10,23,6,0.041
10,2022,10,23,7,0.616
10,2022,10,23,8,0.038
10,2022,10,23,9,0.036
10,2022,10,23,10,0.12
10,2022,10,23,11,2.035
10,2022,10,23,12,2.566
10,2022,10,23,13,2.17
10,2022,10,23,14,0.043
10,2022,10,23,15,1.121
10,2022,10,23,16,0.068
10,2022,10,23,17,0.062
10,2022,10,23,18,0.058
10,2022,10,23,19,0.848
10,2022,10,23,20,0.146
10,2022,10,23,21,0.708
10,2022,10,23,22,0.208
10,2022,10,23,23,0.094
10,2022,10,23,24,0.055
10,2022,10,24,1,0.054
10,2022,10,24,2,0.047
10,2022,10,24,3,0.041
10,2022,10,24,4,0.055
10,2022,10,24,5,0.041
10,2022,10,24,6,0.041
10,2022,10,24,7,0.041
10,2022,10,24,8,0.051
10,2022,10,24,9,0.082
10,2022,10,24,10,0.105
10,2022,10,24,11,0.085
10,2022,10,24,12,0.085
10,2022,10,24,13,0.098
10,2022,10,24,14,0.086
10,2022,10,24,15,0.084
10,2022,10,24,16,0.085
10,2022,10,24,17,0.087
10,2022,10,24,18,0.096
10,2022,10,24,19,0.085
10,2022,10,24,20,0.086
10,2022,10,24,21,0.085
10,2022,10,24,22,0.088
10,2022,10,24,23,0.094
10,2022,10,24,24,0.085
10,2022,10,25,1,0.086
10,2022,10,25,2,0.086
10,2022,10,25,3,0.086
10,2022,10,25,4,0.094
10,2022,10,25,5,0.09
10,2022,10,25,6,0.083
10,2022,10,25,7,0.083
10,2022,10,25,8,0.084
10,2022,10,25,9,0.087
10,2022,10,25,10,0.096
10,2022,10,25,11,0.087
10,2022,10,25,12,0.086
10,2022,10,25,13,0.086
10,2022,10,25,14,0.084
10,2022,10,25,15,0.088
10,2022,10,25,16,0.095
10,2022,10,25,17,0.666
10,2022,10,25,18,0.126
10,2022,10,25,19,0.087
10,2022,10,25,20,0.117
10,2022,10,25,21,0.132
10,2022,10,25,22,0.092
10,2022,10,25,23,0.896
10,2022,10,25,24,0.243
10,2022,10,26,1,0.049
10,2022,10,26,2,0.043
10,2022,10,26,3,0.051
10,2022,10,26,4,0.041
10,2022,10,26,5,0.04
10,2022,10,26,6,0.041
10,2022,10,26,7,0.053
10,2022,10,26,8,0.04
10,2022,10,26,9,0.042
10,2022,10,26,10,1.989
10,2022,10,26,11,0.495
10,2022,10,26,12,0.036
10,2022,10,26,13,0.035
10,2022,10,26,14,0.034
10,2022,10,26,15,0.047
10,2022,10,26,16,0.036
10,2022,10,26,17,0.035
10,2022,10,26,18,0.035
10,2022,10,26,19,0.047
10,2022,10,26,20,0.037
10,2022,10,26,21,0.08
10,2022,10,26,22,0.086
10,2022,10,26,23,2.076
10,2022,10,26,24,1.962
10,2022,10,27,1,0.541
10,2022,10,27,2,0.075
10,2022,10,27,3,0.047
10,2022,10,27,4,0.042
10,2022,10,27,5,0.038
10,2022,10,27,6,0.039
10,2022,10,27,7,0.754
10,2022,10,27,8,0.039
10,2022,10,27,9,0.082
10,2022,10,27,10,0.143
10,2022,10,27,11,0.056
10,2022,10,27,12,0.036
10,2022,10,27,13,0.04
10,2022,10,27,14,0.046
10,2022,10,27,15,0.037
10,2022,10,27,16,0.036
10,2022,10,27,17,0.036
10,2022,10,27,18,0.036
10,2022,10,27,19,0.046
10,2022,10,27,20,0.063
10,2022,10,27,21,1.366
10,2022,10,27,22,0.516
10,2022,10,27,23,0.39
10,2022,10,27,24,0.166
10,2022,10,28,1,0.095
10,2022,10,28,2,0.074
10,2022,10,28,3,0.07
10,2022,10,28,4,0.079
10,2022,10,28,5,0.077
10,2022,10,28,6,0.067
10,2022,10,28,7,1.62
10,2022,10,28,8,0.962
10,2022,10,28,9,0.072
10,2022,10,28,10,1.761
10,2022,10,28,11,0.091
10,2022,10,28,12,0.079
10,2022,10,28,13,0.078
10,2022,10,28,14,0.151
10,2022,10,28,15,0.12
10,2022,10,28,16,0.092
10,2022,10,28,17,0.128
10,2022,10,28,18,0.075
10,2022,10,28,19,0.095
10,2022,10,28,20,0.087
10,2022,10,28,21,0.078
10,2022,10,28,22,0.551
10,2022,10,28,23,0.15
10,2022,10,28,24,0.141
10,2022,10,29,1,0.102
10,2022,10,29,2,0.056
10,2022,10,29,3,0.043
10,2022,10,29,4,0.043
10,2022,10,29,5,0.057
10,2022,10,29,6,0.043
10,2022,10,29,7,0.679
10,2022,10,29,8,0.029
10,2022,10,29,9,0.0
10,2022,10,29,10,0.0
10,2022,10,29,11,0.048
10,2022,10,29,12,0.107
10,2022,10,29,13,0.051
10,2022,10,29,14,0.035
10,2022,10,29,15,0.043
10,2022,10,29,16,0.042
10,2022,10,29,17,0.035
10,2022,10,29,18,0.046
10,2022,10,29,19,0.037
10,2022,10,29,20,0.035
10,2022,10,29,21,0.047
10,2022,10,29,22,0.036
10,2022,10,29,23,0.034
10,2022,10,29,24,0.044
10,2022,10,30,1,0.039
10,2022,10,30,2,0.034
10,2022,10,30,2,0.036
10,2022,10,30,3,0.048
10,2022,10,30,4,0.034
10,2022,10,30,5,0.035
10,2022,10,30,6,0.786
10,2022,10,30,7,0.044
10,2022,10,30,8,0.034
10,2022,10,30,9,0.035
10,2022,10,30,10,0.034
10,2022,10,30,11,0.047
10,2022,10,30,12,0.035
10,2022,10,30,13,0.034
10,2022,10,30,14,0.034
10,2022,10,30,15,0.045
10,2022,10,30,16,0.037
10,2022,10,30,17,0.035
10,2022,10,30,18,0.041
10,2022,10,30,19,0.042
10,2022,10,30,20,0.141
10,2022,10,30,21,0.473
10,2022,10,30,22,0.447
10,2022,10,30,23,0.776
10,2022,10,30,24,0.536
10,2022,10,31,1,0.064
10,2022,10,31,2,0.059
10,2022,10,31,3,0.058
10,2022,10,31,4,0.066
10,2022,10,31,5,0.066
10,2022,10,31,6,1.629
10,2022,10,31,7,0.426
10,2022,10,31,8,0.056
10,2022,10,31,9,0.077
10,2022,10,31,10,0.101
10,2022,10,31,11,0.142
10,2022,10,31,12,0.147
10,2022,10,31,13,0.152
10,2022,10,31,14,0.139
10,2022,10,31,15,0.051
10,2022,10,31,16,0.071
10,2022,10,31,17,1.003
10,2022,10,31,18,0.234
10,2022,10,31,19,0.181
10,2022,10,31,20,0.193
10,2022,10,31,21,0.196
10,2022,10,31,22,0.99
10,2022,10,31,23,0.175
10,2022,10,31,24,0.173
10,2022,11,1,1,0.11
10,2022,11,1,2,0.102
10,2022,11,1,3,0.096
10,2022,11,1,4,0.095
10,2022,11,1,5,0.095
10,2022,11,1,6,0.82
10,2022,11,1,7,0.094
10,2022,11,1,8,0.095
10,2022,11,1,9,0.095
10,2022,11,1,10,0.094
10,2022,11,1,11,1.098
10,2022,11,1,12,1.182
10,2022,11,1,13,0.611
10,2022,11,1,14,0.779
10,2022,11,1,15,0.56
10,2022,11,1,16,0.107
10,2022,11,1,17,0.097
10,2022,11,1,18,0.511
10,2022,11,1,19,0.357
10,2022,11,1,20,0.169
10,2022,11,1,21,2.158
10,2022,11,1,22,1.645
10,2022,11,1,23,0.356
10,2022,11,1,24,0.106
10,2022,11,2,1,0.07
10,2022,11,2,2,0.067
10,2022,11,2,3,0.062
10,2022,11,2,4,0.06
10,2022,11,2,5,0.058
10,2022,11,2,6,0.062
10,2022,11,2,7,0.062
10,2022,11,2,8,0.055
10,2022,11,2,9,0.929
10,2022,11,2,10,1.732
10,2022,11,2,11,0.032
10,2022,11,2,12,0.032
10,2022,11,2,13,0.037
10,2022,11,2,14,0.04
10,2022,11,2,15,0.033
10,2022,11,2,16,0.033
10,2022,11,2,17,0.032
10,2022,11,2,18,0.032
10,2022,11,2,19,0.033
10,2022,11,2,20,0.069
10,2022,11,2,21,0.132
10,2022,11,2,22,0.081
10,2022,11,2,23,1.056
10,2022,11,2,24,0.101
10,2022,11,3,1,0.045
10,2022,11,3,2,0.044
10,2022,11,3,3,0.037
10,2022,11,3,4,0.043
10,2022,11,3,5,0.048
10,2022,11,3,6,1.639
10,2022,11,3,7,1.098
10,2022,11,3,8,0.178
10,2022,11,3,9,0.573
10,2022,11,3,10,0.032
10,2022,11,3,11,0.033
10,2022,11,3,12,0.033
10,2022,11,3,13,0.033
10,2022,11,3,14,0.033
10,2022,11,3,15,0.033
10,2022,11,3,16,0.032
10,2022,11,3,17,0.033
10,2022,11,3,18,0.033
10,2022,11,3,19,0.047
10,2022,11,3,20,0.177
10,2022,11,3,21,0.165
10,2022,11,3,22,0.121
10,2022,11,3,23,1.226
10,2022,11,3,24,0.47
10,2022,11,4,1,0.037
10,2022,11,4,2,0.037
10,2022,11,4,3,0.042
10,2022,11,4,4,0.041
10,2022,11,4,5,0.041
10,2022,11,4,6,0.036
10,2022,11,4,7,0.036
10,2022,11,4,8,0.036
10,2022,11,4,9,0.059
10,2022,11,4,10,0.17
10,2022,11,4,11,0.13
10,2022,11,4,12,1.393
10,2022,11,4,13,1.295
10,2022,11,4,14,0.082
10,2022,11,4,15,0.246
10,2022,11,4,16,0.096
10,2022,11,4,17,0.167
10,2022,11,4,18,0.14
10,2022,11,4,19,0.1
10,2022,11,4,20,0.122
10,2022,11,4,21,0.135
10,2022,11,4,22,0.831
10,2022,11,4,23,0.145
10,2022,11,4,24,0.105
10,2022,11,5,1,0.077
10,2022,11,5,2,0.069
10,2022,11,5,3,0.068
10,2022,11,5,4,0.061
10,2022,11,5,5,0.061
10,2022,11,5,6,0.653
10,2022,11,5,7,0.061
10,2022,11,5,8,0.06
10,2022,11,5,9,0.061
10,2022,11,5,10,0.06
10,2022,11,5,11,0.067
10,2022,11,5,12,0.06
10,2022,11,5,13,0.06
10,2022,11,5,14,0.942
10,2022,11,5,15,0.085
10,2022,11,5,16,0.477
10,2022,11,5,17,0.1
10,2022,11,5,18,0.079
10,2022,11,5,19,0.094
10,2022,11,5,20,0.06
10,2022,11,5,21,0.152
10,2022,11,5,22,2.181
10,2022,11,5,23,0.159
10,2022,11,5,24,0.059
10,2022,11,6,1,0.061
10,2022,11,6,2,0.06
10,2022,11,6,3,0.06
10,2022,11,6,4,0.06
10,2022,11,6,5,0.06
10,2022,11,6,6,0.06
10,2022,11,6,7,0.072
10,2022,11,6,8,0.06
10,2022,11,6,9,0.06
10,2022,11,6,10,0.06
10,2022,11,6,11,0.06
10,2022,11,6,12,0.059
10,2022,11,6,13,0.06
10,2022,11,6,14,0.612
10,2022,11,6,15,0.677
10,2022,11,6,16,0.635
10,2022,11,6,17,0.065
10,2022,11,6,18,0.051
10,2022,11,6,19,0.073
10,2022,11,6,20,0.243
10,2022,11,6,21,2.079
10,2022,11,6,22,0.908
10,2022,11,6,23,0.106
10,2022,11,6,24,0.063
10,2022,11,7,1,0.062
10,2022,11,7,2,0.048
10,2022,11,7,3,0.043
10,2022,11,7,4,0.042
10,2022,11,7,5,0.042
10,2022,11,7,6,0.044
10,2022,11,7,7,0.042
10,2022,11,7,8,0.041
10,2022,11,7,9,0.043
10,2022,11,7,10,2.022
10,2022,11,7,11,0.208
10,2022,11,7,12,0.035
10,2022,11,7,13,0.035
10,2022,11,7,14,0.035
10,2022,11,7,15,0.035
10,2022,11,7,16,0.036
10,2022,11,7,17,0.977
10,2022,11,7,18,0.147
10,2022,11,7,19,0.134
10,2022,11,7,20,0.198
10,2022,11,7,21,0.145
10,2022,11,7,22,0.105
10,2022,11,7,23,1.507
10,2022,11,7,24,0.232
10,2022,11,8,1,0.417
10,2022,11,8,2,0.062
10,2022,11,8,3,0.053
10,2022,11,8,4,0.056
10,2022,11,8,5,0.053
10,2022,11,8,6,0.048
10,2022,11,8,7,0.047
10,2022,11,8,8,0.048
10,2022,11,8,9,1.473
10,2022,11,8,10,0.947
10,2022,11,8,11,0.064
10,2022,11,8,12,0.066
10,2022,11,8,13,0.067
10,2022,11,8,14,0.05
10,2022,11,8,15,0.037
10,2022,11,8,16,0.038
10,2022,11,8,17,0.911
10,2022,11,8,18,0.202
10,2022,11,8,19,0.138
10,2022,11,8,20,0.181
10,2022,11,8,21,0.165
10,2022,11,8,22,0.243
10,2022,11,8,23,0.16
10,2022,11,8,24,0.1
10,2022,11,9,1,0.073
10,2022,11,9,2,0.055
10,2022,11,9,3,0.048
10,2022,11,9,4,0.045
10,2022,11,9,5,0.045
10,2022,11,9,6,0.607
10,2022,11,9,7,0.045
10,2022,11,9,8,0.046
10,2022,11,9,9,0.073
10,2022,11,9,10,0.042
10,2022,11,9,11,0.04
10,2022,11,9,12,0.039
10,2022,11,9,13,0.036
10,2022,11,9,14,0.036
10,2022,11,9,15,0.036
10,2022,11,9,16,0.035
10,2022,11,9,17,0.036
10,2022,11,9,18,0.047
10,2022,11,9,19,0.042
10,2022,11,9,20,0.035
10,2022,11,9,21,0.085
10,2022,11,9,22,0.682
10,2022,11,9,23,0.298
10,2022,11,9,24,0.097
10,2022,11,10,1,0.044
10,2022,11,10,2,0.049
10,2022,11,10,3,0.05
10,2022,11,10,4,0.044
10,2022,11,10,5,0.043
10,2022,11,10,6,0.043
10,2022,11,10,7,0.043
10,2022,11,10,8,0.044
10,2022,11,10,9,0.048
10,2022,11,10,10,0.7
10,2022,11,10,11,0.172
10,2022,11,10,12,0.153
10,2022,11,10,13,0.157
10,2022,11,10,14,1.091
10,2022,11,10,15,0.143
10,2022,11,10,16,0.14
10,2022,11,10,17,0.138
10,2022,11,10,18,0.109
10,2022,11,10,19,0.868
10,2022,11,10,20,1.052
10,2022,11,10,21,2.21
10,2022,11,10,22,1.66
10,2022,11,10,23,0.203
10,2022,11,10,24,0.169
10,2022,11,11,1,0.176
10,2022,11,11,2,0.106
10,2022,11,11,3,0.092
10,2022,11,11,4,0.092
10,2022,11,11,5,0.104
10,2022,11,11,6,0.543
10,2022,11,11,7,0.11
10,2022,11,11,8,0.107
10,2022,11,11,9,0.102
10,2022,11,11,10,0.131
10,2022,11,11,11,0.144
10,2022,11,11,12,0.104
10,2022,11,11,13,0.094
10,2022,11,11,14,0.108
10,2022,11,11,15,1.6
10,2022,11,11,16,1.142
10,2022,11,11,17,0.067
10,2022,11,11,18,0.069
10,2022,11,11,19,0.077
10,2022,11,11,20,0.073
10,2022,11,11,21,0.074
10,2022,11,11,22,0.067
10,2022,11,11,23,0.066
10,2022,11,11,24,0.066
10,2022,11,12,1,0.066
10,2022,11,12,2,0.066
10,2022,11,12,3,0.066
10,2022,11,12,4,0.066
10,2022,11,12,5,0.063
10,2022,11,12,6,0.063
10,2022,11,12,7,0.069
10,2022,11,12,8,0.065
10,2022,11,12,9,0.067
10,2022,11,12,10,0.066
10,2022,11,12,11,0.118
10,2022,11,12,12,0.597
10,2022,11,12,13,0.071
10,2022,11,12,14,0.069
10,2022,11,12,15,0.067
10,2022,11,12,16,1.621
10,2022,11,12,17,0.218
10,2022,11,12,18,0.068
10,2022,11,12,19,0.128
10,2022,11,12,20,0.117
10,2022,11,12,21,0.076
10,2022,11,12,22,0.306
10,2022,11,12,23,0.222
